-5.090840983226902594e+00;4.717194738498406537e+00;-2.986028549319058589e-01;1.112588271650768679e+00;-9.848708370577943683e+00;1.655773763702906187e+00;2.507108822601519460e+00;2.622662949097396279e+00;8.599733642364359554e+00;3.039539756143534444e+00
1.174691535773157769e+00;-2.109190843520758474e+00;9.125038922490414706e+00;-7.865642058773053336e+00;-4.988433703066785796e+00;-6.030942871749009448e+00;2.407525486134445281e+00;-5.134236744171531974e+00;-1.018915339370451534e+00;-5.254080272075908553e+00
8.422683930708048106e-01;4.705015525346587957e+00;2.528893505319751878e+00;8.201586133925197197e-01;-1.219864328048865243e+00;3.378985597116386241e+00;-1.060043009168335493e+00;7.285759620349496757e+00;9.422374297123614184e+00;-1.667976675140930176e+00
1.345604260526377383e+00;-1.478433329533269669e+00;1.041994041605853738e+01;-8.544134093343354053e+00;-5.608796388271557909e+00;-7.017247946674796566e+00;2.592182440087150042e+00;-4.837332285001313181e+00;-7.390178052824510901e-01;-4.293282767162849289e+00
1.273801250929964546e+00;-1.555710237898398240e+00;1.017504129940973456e+01;-8.511342463258262825e+00;-5.835387117262822443e+00;-7.116157011800870791e+00;3.433680931097466082e+00;-4.887781186001453726e+00;-1.579200937611087596e+00;-4.379370425769732122e+00
-7.039336732182260192e+00;-6.955492020274794740e+00;1.664515218311528155e+00;-6.395075846437269895e+00;-6.141909304367410449e+00;-2.809426197929769664e+00;6.488552039100140334e+00;-8.168028055752184713e+00;5.508186193922058216e+00;-8.379942452826169230e+00
1.288885804060088791e+00;3.502758499645016066e+00;1.503075851718652656e+00;9.237461995684240756e-01;-1.896685511417562031e+00;3.689389559036490684e+00;-1.894684229607874526e+00;7.968985450316185215e+00;9.253613800906839160e+00;-2.915216372355044161e+00
1.020035814007330455e+00;4.773160765289545360e+00;2.358823357390900988e+00;3.735784565252002754e-01;-1.957035239200664911e+00;3.082032908833500340e+00;-1.448904677312905287e+00;7.677132368115541006e+00;9.571708450644562660e+00;-2.824812970213271601e+00
9.284399040894513178e+00;6.763720562782346235e+00;-1.336182375951437518e+00;5.462467698530004689e+00;-8.491539778981728404e+00;2.878037527164616804e+00;-7.764798062757175323e+00;9.725903044386898344e+00;6.431025708319688672e-01;-1.438062826751120182e+00
-4.509134416368482334e+00;6.259329418918259336e+00;-7.305648953477928975e-01;1.315321514870479769e+00;-9.870934001807244229e+00;2.745550589401827501e+00;1.964741889141662812e+00;1.754264776511476942e+00;8.403838350139354318e+00;3.403942179877483376e+00
